Date,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,United States not seasonaly adjusted,United States seasonaly adjusted
2014-07-31,169.88914898,124.38825924,130.2540257,148.06043666,177.58017167,140.39699996,133.87505347,291.02960453,149.83216398,152.75171157,116.01989998,230.29973748,130.23332059,145.94966187,119.81980157,115.35037233,129.87250616,126.04966333,148.1493427,146.04861218,172.09161716,151.53885432,96.367530831,130.76313769,123.87726693,125.77160974,170.94360125,124.25302034,203.8450909,128.24965716,137.16617231,153.42363839,139.89959887,131.64815285,155.94029652,106.49906547,141.22450535,161.7314658,153.02954603,149.3826411,126.54914118,149.11294587,134.27565449,153.88184612,146.96180772,171.87952696,163.08339828,157.32536837,123.21936185,140.76746401,179.08734343,149.06934907,146.10851710854
2014-06-30,169.21607867,123.74392534,129.55441601,147.83531343,176.49518538,139.89592231,133.835352,290.59027144,148.86594297,152.12068635,115.20877397,229.34204886,129.71514114,145.55667932,119.23713734,114.78510997,129.28701145,125.98999298,147.37191441,145.60231218,172.68435808,150.76824024,95.345984058,130.41879293,123.25826374,125.46258136,169.66115411,123.8635708,201.84403494,127.79040618,136.15954605,152.89440867,139.67529165,130.06041642,155.28206974,105.82180622,140.72326762,160.66812956,152.32113458,148.34720131,125.90231166,148.70608963,133.94672953,152.96250183,146.68613262,171.69191767,162.79480323,156.17009351,122.60824938,139.70725876,178.48322654,148.37165942,145.58814756368
2014-05-31,168.13350439,122.99009319,128.94716629,147.20806094,175.3255714,138.75309687,132.42971512,289.23229062,147.57065922,150.85574749,113.89524599,227.68716962,128.51042039,144.46544414,117.82416061,113.45116064,127.97824066,125.21683739,146.66112665,144.26391604,171.81649053,149.46529447,93.933245604,129.36943732,122.19169475,124.83302193,167.98968138,123.11401725,199.60045827,126.85670121,134.64426123,151.26688631,138.99182287,128.25977084,154.07662452,104.714875,139.92989993,159.08590866,150.96683534,146.84061938,124.53571863,148.00056351,133.198633,151.57438287,146.03324285,170.70998981,161.71404472,154.57627243,121.41501778,138.67607285,177.34635671,147.14984418,145.19880794184
2014-04-30,166.81465548,122.25885512,128.38077058,146.36464937,173.95390715,136.93590374,130.59589323,287.12084616,146.12912063,149.23406442,112.49421226,225.79033362,126.98388607,142.66298826,115.87731059,111.71428351,126.21252476,123.96115535,146.0021946,142.23672607,169.77878252,148.09859192,92.368654355,127.50917909,120.94494932,123.80476778,166.24964142,121.88185939,197.46337455,125.68196849,133.15303658,149.73439263,137.99202443,126.58671159,152.66056945,103.30619183,138.63189892,157.60685225,149.13988604,145.19981353,123.06740876,147.03355469,132.02081647,149.83546526,144.91580138,169.19364961,160.30213885,152.48178656,119.83712829,137.73204693,175.98000803,145.58662489,144.80568039725
2014-03-31,165.38795691,121.51150398,127.99206993,145.45593874,172.00930939,134.73279446,129.38201032,285.07551565,144.94991336,147.177886,110.8810467,224.17717209,125.75400402,140.68196285,113.99006061,110.01685694,124.31905008,122.41567949,145.35053672,140.22872588,167.85303419,146.86281929,90.773641905,125.17642103,119.52821468,122.85964957,164.74713548,120.77282597,195.46382199,124.42897721,131.92497041,148.65030273,136.91476035,125.08256474,151.58124033,101.62581463,137.08276315,155.80885351,147.46339416,143.76486546,121.86236913,146.04702107,130.44552889,147.82443363,143.38718249,167.27068828,159.12515573,149.73997807,118.11558889,137.05043225,174.74603827,143.84400591,144.36655745419
2014-02-28,164.13011237,120.72576169,127.70182512,144.66545902,169.77591521,132.59391109,128.82079025,283.56717439,144.30822757,145.25569426,109.73428958,222.89068197,125.13884189,139.05257897,112.74747077,109.00226255,122.90233141,121.23964792,144.63692615,138.96603053,166.78885902,145.9813738,89.512533057,123.25670106,118.21996538,122.26569544,163.43592399,120.16574223,193.77507019,123.30050613,130.9621945,148.13302965,136.10642843,123.84522336,151.26828932,100.28092737,136.04637993,153.58259351,146.31600842,142.7310242,120.71344411,145.33955099,129.01675666,146.06532908,141.902076,165.49027433,158.51778261,147.16872956,116.69376887,136.78443119,173.78687576,142.35133995,143.79701808465
2014-01-31,163.49347265,119.90373464,127.43134656,143.88633385,167.90008457,131.215244,128.76659021,282.42652304,144.14557091,144.76712022,109.4729642,221.77498277,125.14911344,138.0625267,112.25534735,108.91899227,122.43000342,120.9480888,143.91896034,138.66661888,166.54615938,145.81516068,89.082067067,122.65090644,117.75886696,122.00433392,162.27856576,119.92313374,192.6800936,122.73519733,130.32384437,148.2839761,135.65636125,123.08432343,151.29239684,99.708258439,135.78371359,151.88439882,145.97291721,142.19342765,119.8652081,145.12029505,128.32342558,145.18576234,141.08384699,164.65797996,158.53578993,145.74965942,116.38455152,136.85661344,173.24726703,141.553212,143.13086173888
2013-12-31,163.42647747,119.37656396,127.29146546,143.37321407,166.77862145,130.68118718,129.41568535,281.59188907,144.52634058,145.30263445,109.53970923,220.88940446,125.58588648,137.8949966,112.59345061,109.50166005,122.74205886,121.41226763,143.64000309,138.84357691,167.05130535,146.20814074,89.319522902,123.43104622,118.26844474,122.01931945,161.60423007,120.07252159,192.45086338,122.86507167,130.09333913,148.99488697,135.60717483,122.60698454,151.46502131,99.794998087,135.89377352,151.34809247,146.64648094,142.14561788,119.92278261,145.27050649,128.41313833,144.76112763,141.00250936,164.66593622,159.2566708,145.65312739,117.09311142,137.03852341,173.17484324,141.46436559,142.27169308126
2013-11-30,163.66715639,119.43777577,127.26383593,143.29907845,166.32155007,130.64336255,130.74855853,280.78015526,145.37643586,145.12868668,109.57059637,220.12704572,126.03355532,138.64455829,113.43001619,110.4280251,123.39294291,122.05242605,143.78261228,139.15249948,167.93285621,146.88847735,89.654312375,124.5839241,118.91726005,122.16849991,161.86400218,120.44678832,192.92207137,123.42334217,130.49619667,149.89374574,136.04894964,122.09706558,151.88482022,100.61317368,136.04468191,151.67433148,147.90650886,142.62514185,120.58579531,145.45703324,128.67942661,144.36003206,141.39526558,165.20597082,160.47865696,146.51574491,118.17228847,137.15412464,173.36284666,141.74139331,141.66287597762
2013-10-31,164.14861743,120.06265807,127.50283632,143.07928004,166.24507064,130.78945897,132.15909034,279.88463208,146.27590771,144.28892913,109.30845229,219.33503362,126.27461011,139.81444774,113.84773039,111.13083966,124.27771894,122.4840566,144.22418482,139.50209261,168.55561611,147.61744408,89.957460839,125.31233359,119.49214237,122.43913725,162.85046454,120.62911134,193.27440964,123.99698403,131.35793214,150.05219806,136.74342525,121.44375882,152.37125418,101.77843039,136.34546359,152.26393708,148.91560889,143.46160819,121.32742349,145.4449246,128.88328859,144.1442888,141.94323317,166.15176156,161.53442415,147.54772631,119.27108725,137.06113092,173.72773184,142.03228427,141.02615298614
2013-09-30,164.79377154,120.82391118,127.9945181,142.4685278,165.76426399,131.14297562,133.34364277,278.92765574,146.72103104,143.56559425,108.71237549,218.43614026,126.48728328,140.57824719,114.27837364,111.46676296,125.2122692,122.78243659,144.84395984,139.83181885,168.6890261,148.04670295,90.131186272,125.89286881,120.08697179,122.81298443,163.66512002,121.06307413,192.99561775,124.18934363,132.20220698,150.0209587,137.3935491,120.44234366,152.96280548,102.51962039,136.79620594,152.45476087,149.36348356,144.3740919,121.97445708,145.28091658,128.93906907,143.83911815,142.21563653,167.02548844,161.93124371,148.12190958,120.16075821,136.75382884,174.09301784,142.13894352,140.33182753179
2013-08-31,165.35002435,121.23259618,128.5511938,141.78172678,164.64445072,131.52037016,134.05002961,277.7868245,146.55309116,142.6281611,108.05818579,217.43047557,126.6896913,140.44764599,114.69581305,111.71547042,125.54365196,122.88363322,145.31240862,139.99093931,168.88710808,147.94839204,90.117241552,126.25992042,120.52485419,123.08974226,163.75364309,121.56035903,191.91084226,124.10862868,132.5042268,150.23691291,138.03273807,118.95694679,153.37459911,102.83382032,137.14646442,152.2026247,149.92457359,144.82830323,122.14420349,145.05186953,128.74122615,143.41913641,142.09776815,167.6189845,161.73922261,148.31083628,120.47501152,136.25802183,174.07646985,141.97522177,139.53141638526
2013-07-31,165.50136338,121.23153474,128.99618117,140.72311366,162.80794235,131.19367212,133.95688117,276.13551594,145.70616388,141.29548717,107.47157223,216.11717394,126.56108921,139.36485953,114.23584732,111.58259736,125.22445934,122.72773662,145.53240002,139.47698848,169.05644712,147.3808994,89.563799937,125.71563782,120.48292211,123.20905839,163.15710519,121.40912109,190.03898105,123.74008616,131.93669338,149.99868092,138.46737698,117.0807708,152.80797951,102.76028489,137.18226072,151.26914253,150.07445982,144.19161274,121.73159919,144.68650408,128.36984211,142.88300248,141.57558898,167.55823221,161.04203714,147.70141736,120.09570525,135.53095854,173.57799403,141.24271672,138.41156292957
2013-06-30,164.97440333,120.58846247,129.05077109,138.78277994,159.85021973,130.04567673,133.04216792,273.61290593,144.04503271,139.82909565,106.40554277,214.17345856,125.77277193,137.6414562,112.94583765,110.65325096,124.40277568,122.13186528,145.05779694,138.11061846,168.31114799,146.58072691,88.155568277,124.03747223,119.24985505,123.07651223,161.8276119,120.73010984,187.62726832,122.89807025,130.63035934,148.80906707,138.16855223,114.94104308,150.98243747,102.08583671,136.63735672,149.32015489,148.93790082,142.66051558,120.856463,143.92319848,127.62527826,141.93646148,140.28393741,166.626989,159.98772017,145.97776537,118.80677616,134.64228412,172.60173955,139.6704097,137.03739455273
2013-05-31,163.58458593,119.40914066,128.5977754,136.39897547,156.41394731,128.35048466,131.57991779,270.73091057,141.8123588,137.92055776,104.36867266,211.67464654,124.44473232,135.43022417,111.0080239,109.06052329,122.91778483,120.8702147,143.59944023,136.06284751,166.52658055,145.67517203,86.358680092,121.42955686,117.11453074,122.57777105,159.95434316,119.70963559,185.1013195,121.75784889,128.87049129,146.67336665,137.14811364,112.23894225,148.83481149,100.5969381,135.6169182,146.9474997,147.39639839,140.83282271,119.71266704,142.57855979,126.33315913,140.21479008,138.24019047,164.85345375,158.91541571,143.67560395,116.69488815,133.76816076,171.04419102,137.49671821,135.71248402932
2013-04-30,161.63302544,118.14356296,127.83274554,133.95914863,152.78220392,126.30759246,129.69317247,267.59729797,139.8040275,135.52805283,101.85651614,208.81271296,122.88353517,132.78557288,108.61453671,107.41816581,121.06426643,119.23834006,141.88181534,133.65910537,163.91266501,144.74661097,84.284775362,118.36904658,114.98133129,121.86038875,157.929852,118.24414704,182.77077046,120.49673348,126.91414655,144.39560822,135.84779551,108.90314025,147.26803176,98.426438777,134.48092715,144.10606266,145.86927091,139.03867468,118.20133822,141.07476156,124.77913429,137.89487135,135.68524251,162.46921585,157.962701,141.08892665,114.40114095,133.06234134,168.94384127,135.02687687,134.36430915999
2013-03-31,159.83109294,116.92651761,127.10148862,131.33274868,148.65041976,124.15112586,127.72340375,263.9684751,138.7305215,133.18914051,99.570790424,206.05686304,121.30383348,130.17889571,106.0061939,105.99363704,119.49681161,117.87404559,140.78414565,131.54080993,161.29670442,144.05085818,82.125830521,115.60143778,113.29993514,121.00287476,156.05857653,116.40201694,180.6785925,119.26493139,125.28019608,142.57858959,134.67737992,105.50727059,146.5831271,96.389928793,133.32404466,140.7405377,144.14235236,137.59727343,116.45405159,139.96504599,123.31490681,135.73243678,132.8876493,159.97896031,157.28494592,138.51967146,112.30600295,132.60377436,166.90852219,132.52742784,133.1000643808
2013-02-28,158.76108085,116.02190926,126.48800114,128.77901155,144.62991413,122.02184468,126.50760198,260.1022005,138.52732982,130.72418288,97.777147541,203.91713272,120.0756061,128.13852888,104.10342378,104.89006743,118.56929248,117.25301494,140.17871974,130.06819196,159.62286456,143.82315786,80.401620033,113.87738262,112.09234032,120.06061555,154.68685503,114.7961894,179.17887815,118.34072493,124.30430836,141.66264028,133.79769418,102.52586155,146.55605001,95.025467404,132.28144342,137.83926143,142.81321005,136.8772346,115.09586376,139.21576995,122.1285703,134.25730201,130.46742942,157.85987999,156.98787855,136.23310071,110.97819854,132.45364807,165.6049712,130.43512343,131.80248503401
2013-01-31,158.41535715,115.6638704,125.84174409,127.00750602,141.59307995,120.42733053,126.55060065,256.47472333,138.85833051,128.7296293,96.705451227,202.41125004,119.5734252,127.00432092,103.58572237,104.56666151,118.31982488,117.25777438,139.48907258,129.28207625,158.88298739,143.88590247,79.508241824,113.28574934,111.54025344,119.31344784,153.98677338,114.12370849,178.47115758,117.91408977,123.77689026,141.90141069,133.3304372,100.11362867,146.50897306,94.560007922,131.6033682,136.17692403,142.63570373,136.79764144,114.44991736,138.68607691,121.5703498,133.5374696,128.92795314,156.68521185,156.92290179,134.48276022,110.60478227,132.55011093,165.06976391,129.14974798,130.59480352049
2012-12-31,158.48067201,115.58386585,125.17186027,126.0985969,139.83001544,119.6704394,127.48778477,253.58770816,139.34541486,127.81508448,96.330689427,201.31823647,119.84810659,126.868249,104.21073895,104.99380251,118.56506776,117.5678625,138.66932252,129.26090612,158.66327771,143.88226626,79.474574449,113.6639304,111.82556052,118.98949518,153.84724956,114.31835587,178.29145987,117.91610666,123.70337107,142.84584721,133.42762537,98.318534543,146.57846736,95.062030706,131.53096386,135.49693533,143.30376359,136.87894391,114.62575971,138.41737674,121.67337533,133.16969834,128.2961026,156.86094537,156.92329147,133.6183177,111.00966982,132.6872438,165.11144942,128.72485108,129.40487052792
2012-11-30,158.71633046,115.55879713,124.67238107,125.46200065,139.0140897,119.30715655,128.42371164,251.58585326,139.67426156,127.1846257,96.094820702,200.353274,120.51879592,127.41489581,105.05613541,105.77721717,119.04882194,117.86657679,138.15704568,129.43061311,158.68882659,143.7537057,79.686396616,114.44105124,112.44218756,119.13852985,153.93960282,114.65792735,178.35755385,118.1736948,124.13615724,143.59891217,133.92972964,96.952015291,146.96560531,96.060567524,131.95983878,135.3428862,143.72562201,136.75516782,115.40838814,138.2509088,121.94035294,132.95179464,128.06793119,157.78812677,157.00529018,133.66876878,111.92546736,132.74929991,165.54114073,128.72351136,128.57417345373
2012-10-31,158.99418132,115.7807929,124.49255239,124.49307338,137.91061642,119.11728134,128.96743705,250.13715006,139.74297807,126.54608114,95.71545922,199.2434574,121.20622148,128.00832804,105.55344484,106.38469581,119.61788414,118.23108298,138.11126394,129.56274825,158.86079097,143.58099833,79.822174097,114.8540161,112.92965367,119.56273996,153.99656963,114.7972306,178.25913438,118.3553407,124.75382589,143.78638336,134.58657143,95.667905579,147.46543539,96.919958932,132.30522411,135.33264225,143.78318857,136.58021566,116.413352,137.98544201,122.0873511,132.70136943,127.79462365,158.34178789,157.33387604,133.9245454,112.96008178,132.68672957,166.09704204,128.59525907,127.62707356325
2012-09-30,159.34358194,116.21772172,124.8020315,123.17648181,136.12715827,119.20798966,129.61246924,248.75230248,139.52236659,125.95455213,95.517482414,197.82370797,121.75689719,128.17020607,106.04921549,106.52455459,120.18596044,118.77647621,138.26409479,129.96395621,159.02839226,143.41363847,79.798517017,114.98405805,113.27006459,119.89535429,153.72769844,114.93206514,177.45526064,118.41162775,125.32193528,144.04855378,135.19877061,94.386082329,148.00256624,97.496982801,132.32294793,134.99817923,144.03120899,136.57837453,117.19983452,137.69361174,121.97975135,132.46542656,127.34423683,158.34801285,157.90608616,133.70969776,114.01964813,132.46927881,166.5391628,128.27185536,126.62296755868
2012-08-31,159.78902987,116.65562359,125.47524708,121.8327406,134.38401253,119.25860476,130.57678825,246.95184354,139.0743153,125.11554157,95.478263869,196.49395288,122.21192281,127.86924996,106.71777963,106.38497308,120.67660769,119.17992417,138.43522124,130.47710654,159.11150278,143.26572123,79.542815336,115.20753961,113.59494148,119.89646812,153.16872833,114.99128715,175.95460559,118.5698962,125.61640964,144.48355434,135.38599575,93.059407333,148.4674382,98.101310227,132.01604546,134.28266981,144.82054848,136.66383949,117.35556984,137.41995146,121.78157086,132.54475961,126.80547667,158.35821631,158.35555659,133.21948768,114.86477409,132.19593119,166.74679393,127.93166264,125.74226730778
